id_transaccion,id_usuario,fecha,hora,dias_antiguedad_cuenta,email_verificado,categoria,monto,es_online,tipo_tarjeta,pais_emision,pais_pago,mismo_envio_facturacion,tipo_dispositivo,sistema_operativo,dispositivo_nuevo,uso_vpn_proxy,paso_3d_secure,minutos_desde_ultima_tx,es_fraude
sdv-id-BBQant,2906567d-d28b-429a-bb1e-5e1324cf8629,1970-01-01,03:38:36,1293,thomasmatthew@example.net,Travel,127.29,1,Mastercard,ESP,ESP,1,Mobile,Linux,0,0,1,2432,0
sdv-id-xtWpRp,bd32ebda-b61e-4c80-b302-225ec930c9f3,1970-01-01,02:47:46,1010,schneiderjames@example.com,Gaming,454.38,1,Mastercard,ESP,KOR,1,Tablet,Android,1,0,0,341,0
sdv-id-VlHEAZ,5f90ea2c-f9ae-4b30-8af8-75b243fe6d09,1970-01-01,09:32:01,385,ljones@example.org,Retail,708.38,1,Visa,ESP,FRA,0,Desktop,Android,1,1,1,2,1
sdv-id-RGhGtI,d139b53f-2382-4ff9-b153-09217eaed43c,1970-01-01,13:18:21,229,sford@example.com,Gaming,656.15,1,Visa,ESP,ESP,1,Desktop,Windows,0,1,1,2433,0
sdv-id-tBtnaC,ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,1970-01-01,07:18:23,1134,gregorymartinez@example.com,Travel,364.41,1,Visa,ESP,BRA,1,Tablet,Linux,1,0,0,2031,0
sdv-id-CiEGfP,3e628981-9ef1-474f-bd13-452669d75427,1970-01-01,18:40:24,795,jenniferharris@example.com,Tech,800.71,1,Mastercard,ESP,VNM,1,Desktop,iOS,0,0,0,1972,0
sdv-id-jhiaPf,32a99f44-6bbd-4b4e-8f37-01390c6e2d47,1970-01-01,22:10:55,645,melissa66@example.org,Health,1571.87,1,Visa,ESP,ESP,0,Mobile,macOS,1,1,0,7,1
sdv-id-OGxsAB,6ce724f7-c2d4-4572-aab2-7fd9bf461cbe,1970-01-01,13:43:23,832,nicolehudson@example.org,Health,432.89,1,Amex,ESP,ESP,0,Mobile,Linux,1,1,0,8,1
sdv-id-IwNTtS,659b6536-f7c4-4418-9659-21e3dcd771f5,1970-01-01,10:13:00,1150,madison20@example.com,Travel,50.63,1,Mastercard,ESP,CHL,1,Mobile,iOS,0,0,1,389,0
sdv-id-TmTeQt,380bd4cb-18b6-46f8-8ba0-768a7b2021f7,1970-01-01,07:32:59,156,hshelton@example.org,Tech,656.06,1,Visa,ESP,CHL,0,Tablet,iOS,0,1,1,419,1
sdv-id-EMuVjA,ddc55228-38e1-4998-9dca-9cc3d48f16c5,1970-01-01,05:31:42,231,qjones@example.org,Health,1794.86,1,Mastercard,ESP,JPN,0,Mobile,Android,0,0,0,3,1
sdv-id-BepBwC,5953b5d4-2e85-4607-af62-752490ac7063,1970-01-01,11:43:17,758,amy23@example.com,Health,471.54,1,Amex,ESP,ESP,0,Tablet,Linux,1,1,1,4,1
sdv-id-ZCFyTM,3bbdf80c-cef6-4a14-afdc-c21bdb2c0eb7,1970-01-01,08:10:32,1493,gordondeborah@example.net,Tech,137.11,1,Mastercard,ESP,ESP,0,Mobile,Linux,1,1,0,2124,0
sdv-id-Ngyusk,cbb18c79-1036-408d-99a0-90075bb47c18,1970-01-01,18:31:49,249,michael77@example.net,Food,99.82,1,Visa,ESP,ESP,0,Mobile,Windows,1,0,0,470,1
sdv-id-ZBrgZz,91ae3d4c-6659-4d83-920b-725b17871810,1970-01-01,05:45:24,1014,stantonivan@example.com,Health,279.76,1,Amex,ESP,ARE,1,Desktop,Linux,0,1,1,355,1
sdv-id-uXjLso,085c4bf0-3137-41b4-86de-0c92b302a11e,1970-01-01,20:18:35,42,jimenezchristopher@example.com,Travel,12.94,1,Mastercard,ESP,ESP,1,Tablet,Android,1,1,1,1404,0
sdv-id-gvjWoL,ad851456-bdc5-4633-8e5b-961f585d4011,1970-01-01,05:48:14,114,angela10@example.com,Gaming,1541.18,1,Visa,ESP,BEL,0,Desktop,macOS,1,1,0,168,1
sdv-id-nCwOsx,12cb7604-34f6-40dd-8952-9a77ce09e92a,1970-01-01,06:48:45,77,caitlinknight@example.org,Gaming,703.19,1,Visa,ESP,ESP,0,Desktop,Windows,1,0,1,19,1
sdv-id-keSVSw,7580e4e9-5945-4186-9a01-8d296060b1eb,1970-01-01,15:02:35,390,joshua87@example.org,Tech,7.5,1,Amex,ESP,ESP,1,Mobile,Android,0,1,1,959,0
sdv-id-pscVWt,7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,1970-01-01,15:51:23,375,martinezstuart@example.org,Health,1804.76,1,Mastercard,ESP,ESP,0,Tablet,Windows,1,1,1,8,1
sdv-id-CFHalM,e97e55d4-46b0-4ed1-82d4-705de1661e4d,1970-01-01,03:43:49,62,ashleyclark@example.com,Health,10.92,1,Amex,ESP,ESP,1,Desktop,iOS,1,1,1,2585,0
sdv-id-lgpgrE,6c5540f0-cc9c-441c-8696-99010ddca788,1970-01-01,09:34:49,1176,sean09@example.com,Travel,957.5,1,Mastercard,ESP,CAN,0,Desktop,iOS,0,1,1,2,1
sdv-id-INxskA,13e76434-c3cc-451e-b33d-9b53c3d6a993,1970-01-01,06:24:26,52,moorekelsey@example.org,Retail,959.77,1,Amex,ESP,ITA,0,Tablet,macOS,1,1,0,14,1
sdv-id-LLkXbS,75462208-3172-425b-a1dc-af262782ae78,1970-01-01,02:19:33,547,cindy38@example.org,Retail,1076.74,1,Mastercard,ESP,ESP,0,Desktop,Android,1,1,1,38,0
sdv-id-lnoqOZ,8d2bb00b-9c3e-4d79-a5a4-b1b446c524a5,1970-01-01,18:48:18,438,hsilva@example.com,Health,397.05,1,Mastercard,ESP,ESP,0,Desktop,Android,0,0,1,37,0
sdv-id-EgNpgQ,35a8e1b8-2ae6-4b88-9d68-5f58c12fccd3,1970-01-01,08:27:51,158,uzuniga@example.com,Tech,944.2,1,Amex,ESP,EGY,1,Mobile,Linux,1,1,0,1081,1
sdv-id-mTuoPq,c2174dbb-e10d-42b1-9881-3adcad45c94d,1970-01-01,05:47:34,212,gary26@example.com,Health,993.71,1,Mastercard,ESP,ESP,0,Desktop,Windows,1,1,0,2,1
sdv-id-FuyhUl,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,1970-01-01,01:13:46,1290,robertsrichard@example.com,Health,1000.52,1,Mastercard,ESP,THA,0,Mobile,Linux,1,0,1,5,0
sdv-id-EEAmYV,9d66e815-5a41-43b3-a95f-176cdebac186,1970-01-01,10:47:48,878,david29@example.org,Food,328.42,1,Visa,ESP,ITA,1,Tablet,Android,0,0,1,32,0
sdv-id-Smxrkp,97c6eb3c-cb5a-4c0e-9834-a40dbecfdded,1970-01-01,20:49:57,75,david62@example.net,Health,11.5,1,Visa,ESP,ESP,1,Mobile,macOS,1,1,0,2164,0
sdv-id-vXDlZT,14fe9960-a539-4212-a34a-35ebec2be308,1970-01-01,17:49:39,146,xmiller@example.com,Gaming,258.72,1,Mastercard,ESP,ESP,0,Tablet,Linux,0,1,1,1019,0
sdv-id-SBZHpV,7cfc206b-6bc5-45b3-a41f-58453880446d,1970-01-01,10:28:56,1140,tara09@example.org,Food,239.04,1,Amex,ESP,AUT,0,Tablet,iOS,0,0,0,1081,0
sdv-id-rwqWNg,e3f9899a-62ba-4966-b388-cf1bd0f383cd,1970-01-01,18:24:44,75,anthonypierce@example.net,Retail,283.37,1,Amex,ESP,ESP,1,Tablet,macOS,1,1,0,884,0
sdv-id-xDNuqa,8f1c5f8c-f1ae-4af9-a826-a561bf1a61d7,1970-01-01,23:21:59,605,andersongloria@example.org,Gaming,523.67,1,Visa,ESP,ESP,1,Desktop,Windows,0,0,1,6,0
sdv-id-mPwPgk,13d69792-126f-45ed-8485-e60db86ad0f8,1970-01-01,19:19:26,636,dcohen@example.com,Retail,18.35,1,Visa,ESP,ESP,1,Tablet,macOS,0,1,0,1767,0
sdv-id-eTgOhG,218e942e-041a-45fb-a7f6-7fc3ebe7ca06,1970-01-01,22:46:30,967,frederickmarks@example.org,Health,982.28,1,Mastercard,ESP,ESP,1,Tablet,iOS,0,0,0,7,1
sdv-id-xjXOfS,0f8a579c-b6db-4b2c-bb5e-2d657ce71cca,1970-01-01,17:02:21,1334,juan90@example.org,Gaming,479.94,1,Mastercard,ESP,FRA,1,Desktop,Android,1,1,1,49,1
sdv-id-QPGUfX,d972c236-db84-4c06-984d-6427adaad2f9,1970-01-01,10:22:56,799,garrettmichael@example.net,Food,99.27,1,Visa,ESP,NGA,1,Tablet,iOS,0,1,0,2784,0
sdv-id-nMjrFA,3dc0f8cf-1b6c-4937-a282-d170f5080d9c,1970-01-01,09:24:11,367,vanessa92@example.net,Health,7.08,1,Visa,ESP,ESP,1,Tablet,iOS,0,0,1,2607,0
sdv-id-WYptdC,07f194f9-c115-4d6d-8a4e-5b70a6d964a3,1970-01-01,04:26:10,1439,garciaelizabeth@example.com,Tech,1128.28,1,Visa,ESP,KEN,1,Mobile,Windows,0,0,0,673,0
sdv-id-AJGeWm,6553867d-a881-4fd3-947d-577bfa5a91ca,1970-01-01,12:33:58,1447,qmathews@example.org,Tech,1013.68,1,Mastercard,ESP,GBR,0,Mobile,Android,1,1,1,14,1
sdv-id-GYAeSE,3e6b74fd-9f02-4cbf-ab29-d9129d1b83df,1970-01-01,12:06:04,808,lesliedavenport@example.org,Retail,34.98,1,Amex,ESP,ESP,1,Desktop,iOS,0,0,1,212,0
sdv-id-PQGFrr,2c21f1ed-f4a9-45b0-91c3-7e19dbfeed4a,1970-01-01,13:06:53,1275,annstone@example.net,Gaming,57.56,1,Visa,ESP,ESP,1,Desktop,macOS,1,1,0,395,0
sdv-id-cfZUxc,d30987b5-3b87-43eb-af3e-6d8eac1e3050,1970-01-01,13:02:52,573,pagerenee@example.com,Retail,926.26,1,Amex,ESP,ARE,0,Tablet,Linux,0,1,1,1943,1
sdv-id-CYqsZr,72e588e9-4b4f-4b2e-b189-10ecf6dbb2b6,1970-01-01,13:31:51,934,williamshaw@example.net,Gaming,334.34,1,Mastercard,ESP,ESP,1,Desktop,Android,0,0,0,1313,0
sdv-id-xvtzQI,53b3618b-ade0-4648-9ac6-030661f43c2b,1970-01-01,20:46:09,1004,staceykelly@example.com,Tech,53.28,1,Visa,ESP,PRT,1,Desktop,iOS,1,0,1,210,0
sdv-id-bhwlhP,b1cbe822-cbee-4876-9d87-6a3e94d6cbb0,1970-01-01,11:07:47,799,michelle06@example.com,Gaming,681.16,1,Visa,ESP,ESP,0,Tablet,Android,0,1,1,1391,0
sdv-id-eMEGXt,a31ffadd-0170-4874-be89-7b355b2dec8c,1970-01-01,02:18:05,1309,stephaniedavis@example.com,Tech,97.52,1,Amex,ESP,CAN,0,Mobile,macOS,1,0,1,470,0
sdv-id-CCVnqo,98f9ca92-f606-4220-a9d0-ff78f22f7c79,1970-01-01,06:57:56,738,ocarter@example.com,Gaming,302.43,1,Amex,ESP,ESP,1,Desktop,Windows,1,1,0,1676,0
sdv-id-mVeLZG,060556e8-d798-4e8b-9a1a-e46111ba91f9,1970-01-01,13:57:55,323,jermainespencer@example.com,Tech,93.86,1,Amex,ESP,ESP,1,Desktop,iOS,1,0,0,2459,0
sdv-id-xhsvyI,c58b8f79-4d71-4e47-81e6-8457f818b7eb,1970-01-01,04:27:05,1070,ywood@example.org,Gaming,1018.18,1,Mastercard,ESP,NLD,0,Mobile,macOS,1,1,0,1413,1
sdv-id-oAadql,96502536-a19c-466b-a172-2d0cadd5901e,1970-01-01,23:14:23,1023,mitchellmitchell@example.net,Tech,1295.12,1,Amex,ESP,ESP,1,Desktop,macOS,0,1,1,2608,0
sdv-id-QSlsDs,7df37378-9f6c-4ab4-b352-2c1845aa9503,1970-01-01,12:27:48,1289,princejanice@example.com,Food,904.3,1,Amex,ESP,TUR,0,Desktop,iOS,1,0,1,827,0
sdv-id-yNOKpf,3f91c419-e846-49df-b373-35549e204ac7,1970-01-01,04:36:21,867,kelleycraig@example.com,Travel,1609.91,1,Mastercard,ESP,ESP,1,Tablet,Windows,1,0,0,2,1
sdv-id-zKAQWq,3d730c3b-bade-43a0-93a2-2a821458771d,1970-01-01,08:28:42,1319,kglover@example.net,Health,1801.06,1,Amex,ESP,ESP,0,Desktop,Linux,0,1,0,5,1
sdv-id-RYweOV,287e09f1-ded7-445e-980b-82cbd66248bf,1970-01-01,12:56:59,1253,evance@example.org,Gaming,1246.26,1,Amex,ESP,ARG,0,Desktop,macOS,0,1,1,2,1
sdv-id-aefpZE,725d71f1-836a-4e1d-b8f5-3fd1a711fd90,1970-01-01,05:39:29,514,mcontreras@example.org,Health,90.92,1,Mastercard,ESP,BRA,1,Desktop,Android,0,1,0,2717,0
sdv-id-NMySQp,949077c2-7674-456f-a26d-719d81cf3252,1970-01-01,13:23:40,1304,clayton30@example.net,Health,24.04,1,Visa,ESP,ESP,1,Desktop,Windows,0,1,1,1654,0
sdv-id-JvDbqZ,f977de8f-f140-413b-a4cb-bdb8c4beb48f,1970-01-01,07:59:27,350,williamlogan@example.net,Tech,79.94,1,Amex,ESP,ESP,0,Mobile,macOS,0,0,0,37,1
sdv-id-nkaYyj,6086ce8d-123e-42fb-a95e-17415e48f8b3,1970-01-01,12:13:11,744,bowerssandra@example.com,Health,1665.65,1,Mastercard,ESP,ESP,0,Mobile,iOS,1,0,0,56,1
sdv-id-fgKBeH,0e8fed60-d007-4d07-bffa-ea11b8469295,1970-01-01,11:57:11,836,davidsims@example.net,Gaming,573.85,1,Amex,ESP,EGY,1,Mobile,iOS,0,1,1,29,1
sdv-id-NMXTLz,c00579db-6a4f-4052-801f-30df80433a6a,1970-01-01,03:53:34,210,tsmith@example.com,Tech,1281.89,1,Amex,ESP,ARE,1,Tablet,iOS,1,1,1,1138,0
sdv-id-uJNlzl,ba640f90-80fa-47b2-a47a-355ef5ada7db,1970-01-01,20:24:49,1467,john72@example.com,Tech,510.58,1,Amex,ESP,ESP,1,Mobile,iOS,0,0,1,135,1
sdv-id-qQTHAX,66c64e18-fdce-4d79-bfdf-76ae89293c77,1970-01-01,06:57:16,903,brandon85@example.org,Tech,647.59,1,Visa,ESP,DEU,1,Tablet,iOS,0,1,1,929,1
sdv-id-WTFPbD,603cbf33-9383-4620-824a-2989b3ffde9b,1970-01-01,09:32:38,1091,jamespetty@example.org,Retail,1830.41,1,Visa,ESP,MEX,0,Desktop,macOS,1,1,0,106,1
sdv-id-FkHJfx,2ccd00e7-92ca-40b9-91d9-ee264997dd20,1970-01-01,12:19:27,369,dbutler@example.org,Gaming,1131.25,1,Amex,ESP,FRA,1,Mobile,Linux,0,1,1,189,0
sdv-id-UQQBpV,d6dcb81a-824b-4ebb-9644-2ee9c448ebc5,1970-01-01,09:14:53,651,kristen52@example.net,Travel,96.18,1,Mastercard,ESP,ESP,1,Tablet,Linux,0,0,0,573,0
sdv-id-KDxylF,2bfe6eb6-7ae2-4bd2-b609-dca4ca165cd7,1970-01-01,09:28:36,937,castrocassandra@example.com,Retail,609.78,1,Mastercard,ESP,FRA,1,Desktop,macOS,0,1,1,1084,1
sdv-id-UEyczu,5c3e82e9-6867-453f-8ad2-1d5dacfb605e,1970-01-01,05:38:28,1414,tammy22@example.org,Travel,1601.67,1,Mastercard,ESP,BEL,0,Tablet,Windows,1,1,1,106,1
sdv-id-IhlCad,20029d9f-05e9-4407-9aad-a0b12f132a6d,1970-01-01,05:45:24,419,tonymckay@example.net,Travel,1464.64,1,Amex,ESP,ESP,0,Tablet,iOS,0,1,1,57,1
sdv-id-cjlfBd,e1f599ee-5514-4e7e-9577-06e63fdc848e,1970-01-01,06:29:52,824,morantom@example.org,Food,1197.27,1,Visa,ESP,ESP,0,Desktop,Android,1,0,1,9,1
sdv-id-gCVpVd,4d2d8efd-57c8-494c-9e77-76ae8bec9a50,1970-01-01,15:48:58,240,samuel36@example.com,Retail,1351.41,1,Mastercard,ESP,RUS,0,Mobile,macOS,0,1,0,254,1
sdv-id-bkoule,db19de67-bc3a-4abb-a5aa-9765a8d3bb7d,1970-01-01,13:57:02,870,afernandez@example.net,Gaming,1034.08,1,Amex,ESP,KEN,1,Tablet,Android,0,0,1,2567,0
sdv-id-uOiWto,7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,1970-01-01,03:05:22,6,robin01@example.org,Tech,201.33,1,Visa,ESP,NGA,1,Tablet,Windows,1,0,1,904,1
sdv-id-gFBmdN,c87d01c2-92e8-48b1-9e00-3828d5935e79,1970-01-01,19:26:10,1136,sharrell@example.org,Travel,42.03,1,Amex,ESP,ARE,1,Tablet,Android,1,0,0,944,1
sdv-id-qNAPwS,cffe7547-a347-4f55-b94b-a015fa126797,1970-01-01,20:43:55,1025,alexander60@example.org,Health,784.45,1,Amex,ESP,ESP,0,Desktop,Android,1,1,1,422,1
sdv-id-HtmxUR,1eb51009-2f85-46a6-a47d-2d527ee0938e,1970-01-01,05:14:46,271,hwright@example.org,Travel,630.69,1,Amex,ESP,UKR,0,Mobile,macOS,0,1,1,183,1
sdv-id-JqIfxP,9d4d0658-886e-4ae8-ad80-016db16784b1,1970-01-01,03:26:46,1183,rebecca90@example.net,Gaming,757.0,1,Amex,ESP,PRT,0,Mobile,iOS,1,1,1,2,0
sdv-id-FFgMOm,84fcfcb0-f5e9-4352-b745-39f2f1d188b9,1970-01-01,22:11:59,6,michael71@example.net,Retail,1310.97,1,Visa,ESP,ESP,1,Tablet,macOS,0,0,1,1116,1
sdv-id-vCVYHB,a590fd3c-ad6e-4c57-a520-c3d0fbcdbf5e,1970-01-01,15:15:13,282,darrell75@example.net,Tech,18.94,1,Amex,ESP,ESP,1,Desktop,Linux,0,1,1,1585,0
sdv-id-JORtkx,946e8ec2-d342-4e50-8208-62274333240a,1970-01-01,23:43:31,791,sullivanamber@example.org,Food,1416.08,1,Visa,ESP,ESP,1,Desktop,macOS,1,0,0,27,1
sdv-id-ZCSsyr,bdecb67a-ec6e-4294-b9da-c7798079cdc9,1970-01-01,09:26:08,129,michael99@example.net,Gaming,40.56,1,Mastercard,ESP,ESP,1,Tablet,Android,0,0,1,320,1
sdv-id-RqNgZA,11162039-ea92-459b-aaaa-077f4ab946a2,1970-01-01,08:11:47,535,luisewing@example.net,Retail,203.77,1,Amex,ESP,NGA,0,Mobile,Linux,1,0,0,423,0
sdv-id-XrsdoZ,7c059799-bdae-4eff-a83c-510ed2efa93b,1970-01-01,17:51:47,763,russell15@example.net,Food,507.42,1,Amex,ESP,VNM,1,Desktop,iOS,0,1,1,281,1
sdv-id-WgBHpF,4f491f7c-646d-44b5-93d2-f0f6aaa1e87b,1970-01-01,04:43:56,744,codyrobinson@example.com,Food,987.75,1,Amex,ESP,ESP,0,Tablet,Windows,0,1,0,1542,1
sdv-id-RILHnm,e16c77ac-e69b-425c-a8e9-772b8fd7dced,1970-01-01,15:19:14,938,hilldaniel@example.org,Food,129.23,1,Visa,ESP,ESP,0,Tablet,Linux,0,1,0,10,1
sdv-id-UxYBiN,c3187084-ee7d-4068-8101-7319f603f719,1970-01-01,04:48:16,944,mreilly@example.net,Retail,1160.76,1,Amex,ESP,TUR,0,Desktop,iOS,1,0,0,2,1
sdv-id-rILGyn,9bd972ca-0086-4f9e-ac19-1606a57d4eb4,1970-01-01,06:37:39,1109,howelljay@example.com,Travel,278.87,1,Amex,ESP,BRA,1,Desktop,iOS,0,1,1,2541,0
sdv-id-AYKiWJ,2e8139fe-e75d-4776-b3b5-ab5c9fb8d4b8,1970-01-01,01:15:04,898,henryjustin@example.net,Health,169.04,1,Amex,ESP,NLD,1,Mobile,Windows,0,0,0,2,1
sdv-id-EDnHul,5d13539c-44ed-4fd5-9c2c-8fb14de5f2f7,1970-01-01,02:59:22,913,rayamy@example.net,Health,266.03,1,Amex,ESP,ITA,0,Desktop,Linux,1,1,0,690,0
sdv-id-QGXHUW,63f6bf77-aa23-4ba2-89af-9883eed21f94,1970-01-01,00:10:06,842,kara53@example.com,Food,538.57,1,Visa,ESP,IND,0,Desktop,macOS,1,0,0,248,0
sdv-id-LzJmrB,94047909-d81c-41a0-b7bb-a2aa178a8c73,1970-01-01,02:11:46,1333,ambergood@example.org,Food,483.45,1,Mastercard,ESP,DEU,0,Mobile,macOS,0,0,0,61,0
sdv-id-xcwTjt,9eead5de-f5b5-477f-841c-4ba30bb90921,1970-01-01,22:47:21,20,georgeshaw@example.net,Tech,1792.83,1,Visa,ESP,ESP,0,Tablet,Windows,1,0,0,21,1
sdv-id-UjewNb,9f9bc7bd-5c3d-415c-8a74-982e56ca0fb3,1970-01-01,20:40:45,830,sullivancassandra@example.com,Retail,531.98,1,Visa,ESP,EGY,0,Desktop,iOS,0,0,1,535,1
sdv-id-uLUOjX,b79ee140-1844-4abd-be41-635f150a5643,1970-01-01,02:36:17,1345,sbrown@example.com,Tech,1263.37,1,Amex,ESP,BEL,0,Tablet,iOS,0,1,0,2,1
sdv-id-OolFRf,1307afb6-728e-4994-b7df-79d830bd373a,1970-01-01,13:36:26,158,ian63@example.net,Travel,139.49,1,Mastercard,ESP,ESP,1,Desktop,Linux,0,0,0,27,0
sdv-id-NEfama,e950419d-f89c-491d-9280-9c97a1f76e1c,1970-01-01,00:45:00,108,hudsonjennifer@example.com,Gaming,1705.67,1,Mastercard,ESP,ESP,0,Mobile,iOS,1,1,1,2,1
sdv-id-vRXYgK,7bb7e068-74c1-49b4-908e-7b32813f51fc,1970-01-01,03:31:59,624,tiffanymatthews@example.org,Tech,1660.59,1,Visa,ESP,ESP,0,Tablet,macOS,0,1,1,27,1
sdv-id-mLDQmp,0d92c5bf-0bd2-4470-9a2c-8e5baefae7b6,1970-01-01,21:25:53,1376,frederickjulie@example.net,Gaming,421.34,1,Amex,ESP,AUT,1,Mobile,Linux,0,0,0,1388,0
sdv-id-pEbXfX,0047dfb9-32cb-4f74-a3d2-d733ebea2850,1970-01-01,14:05:57,336,tammie44@example.net,Tech,81.66,1,Visa,ESP,ESP,0,Desktop,Android,0,0,0,19,0
sdv-id-xlRwzL,f2e5cecf-9b6c-4494-a0e0-b67321b6eb84,1970-01-01,12:06:00,356,halvarado@example.org,Food,142.68,1,Amex,ESP,ESP,0,Mobile,Linux,1,0,1,220,1
sdv-id-qVnSHV,f06b6c12-9c8b-4550-a4e7-0f9a501a0ccf,1970-01-01,20:13:21,795,alexis92@example.com,Retail,190.56,1,Amex,ESP,ESP,1,Mobile,iOS,0,0,1,1326,0
sdv-id-UOmnZG,22d30f66-7eea-442d-a345-f384b354f5f5,1970-01-01,22:00:23,1170,molly71@example.net,Food,1658.42,1,Amex,ESP,ESP,0,Tablet,iOS,0,1,1,3,1
sdv-id-yEKLWq,5c762bd6-0f40-4393-8cb9-c92d51b2530e,1970-01-01,16:02:41,812,karen56@example.net,Food,600.0,1,Mastercard,ESP,TUR,0,Mobile,Linux,0,0,0,445,1
sdv-id-ztRASB,ebc8f6b7-ee22-4f70-8359-9c6d1224cbd2,1970-01-01,05:27:45,1053,gwilkinson@example.net,Health,1071.53,1,Mastercard,ESP,NLD,0,Mobile,Linux,0,0,1,2,1
sdv-id-CFGpJf,134c9e86-50a6-4568-9a64-8d300963161c,1970-01-01,13:48:49,685,richardyang@example.net,Food,90.26,1,Amex,ESP,AUT,0,Desktop,macOS,0,0,0,2033,1
sdv-id-ukenGm,92811c92-984f-4323-b329-2925b107094e,1970-01-01,21:07:54,227,angelasharp@example.com,Retail,68.25,1,Amex,ESP,ESP,1,Desktop,Linux,1,0,0,1482,0
sdv-id-CzbGBQ,41797153-fba3-4051-a3c8-4474be919354,1970-01-01,13:15:21,1035,jordanjonathan@example.net,Gaming,69.24,1,Mastercard,ESP,COL,1,Mobile,Android,1,0,1,1097,0
sdv-id-mLPrnd,5302e6e2-387b-4cda-b133-0766d11ce313,1970-01-01,09:34:49,734,sthompson@example.com,Health,1079.42,1,Amex,ESP,EGY,0,Mobile,Linux,1,1,0,106,1
sdv-id-rcJxyd,186b2880-ab54-4a15-a69d-01ff1634725b,1970-01-01,13:40:40,897,griffithcolleen@example.org,Travel,80.62,1,Amex,ESP,USA,0,Tablet,macOS,0,1,0,948,0
sdv-id-GsUiEl,cf61ea35-d636-4272-a309-33ad1b3eaba1,1970-01-01,01:46:52,227,gordonmichael@example.org,Retail,859.21,1,Visa,ESP,ESP,0,Mobile,Windows,1,1,1,2,1
sdv-id-muJgbW,ec27e52d-a223-421e-a257-50d7ccb60e9e,1970-01-01,00:33:33,765,imoore@example.com,Health,391.16,1,Amex,ESP,FRA,0,Mobile,Android,0,1,0,1327,0
sdv-id-ZxgKnF,d972c236-db84-4c06-984d-6427adaad2f9,1970-01-01,22:46:13,225,afrazier@example.org,Health,15.38,1,Mastercard,ESP,ESP,1,Mobile,macOS,0,1,0,809,0
sdv-id-UcQaxx,5b7e24ca-722b-4439-b869-d3c9d743b5a8,1970-01-01,14:45:02,997,ortizbrian@example.net,Travel,513.11,1,Amex,ESP,ESP,0,Mobile,Linux,0,0,0,3,0
sdv-id-AuJRyb,2212b446-f39e-4b73-a24a-7b893f22cd74,1970-01-01,17:21:47,274,scottjohnston@example.org,Gaming,29.03,1,Visa,ESP,SGP,1,Desktop,Linux,0,1,0,2059,1
sdv-id-efhNwA,61cb0527-72e5-4892-8c1c-7204ed5e749b,1970-01-01,18:24:50,674,landryjaime@example.net,Food,759.69,1,Mastercard,ESP,NLD,0,Desktop,Linux,1,1,1,241,1
sdv-id-VKUfZT,31cec987-12da-42fd-8060-c2c478633078,1970-01-01,23:14:23,1284,brownemily@example.com,Health,747.74,1,Amex,ESP,ARE,0,Tablet,Linux,1,1,1,2,1
sdv-id-luSOmN,dca4b19e-5ffd-41cf-bc8e-920df692f963,1970-01-01,22:09:16,615,moorecindy@example.org,Gaming,634.25,1,Mastercard,ESP,ESP,1,Tablet,iOS,0,0,0,2465,0
sdv-id-SybFfs,381692f5-10eb-46b1-8979-a0e17b8fe7cf,1970-01-01,01:46:46,1416,dshields@example.org,Food,1713.49,1,Amex,ESP,CHN,0,Tablet,iOS,0,1,1,33,1
sdv-id-gafHim,669942fe-625a-48c6-956b-a9196acc5d15,1970-01-01,03:57:15,290,crystalwebb@example.com,Food,30.45,1,Mastercard,ESP,DEU,1,Tablet,Linux,1,0,1,210,0
sdv-id-uohGYk,070f48c2-ba4e-432f-a582-eba2f2859a73,1970-01-01,18:51:09,374,lucasderek@example.net,Health,95.91,1,Mastercard,ESP,ESP,0,Desktop,Linux,0,1,1,2296,0
sdv-id-FpjmlQ,0f3f0f48-52d6-4779-9e43-79cbd8230076,1970-01-01,20:38:49,906,kanderson@example.com,Health,1648.57,1,Visa,ESP,ESP,0,Mobile,Android,0,1,0,4,1
sdv-id-SDAuhp,a7a873e5-5a69-47ad-ad44-ab9df095562e,1970-01-01,03:48:28,360,donnasmith@example.org,Health,1788.93,1,Mastercard,ESP,VNM,0,Tablet,iOS,1,1,1,2,1
sdv-id-UYnykk,8f15ba58-fce6-4504-87f8-424daae65fc1,1970-01-01,10:43:31,749,sjensen@example.com,Gaming,726.82,1,Visa,ESP,ESP,0,Tablet,Linux,1,1,1,4,1
sdv-id-wlLqZe,e36345fc-899f-4cfb-af6f-5d6a09ed1c7c,1970-01-01,04:50:25,871,david09@example.com,Gaming,1130.54,1,Mastercard,ESP,COL,0,Desktop,Linux,1,1,0,5,1
sdv-id-xPfDRO,ee6fc3f3-ca5e-4705-91f8-0fcf03acc634,1970-01-01,11:43:03,356,lblackburn@example.net,Travel,893.87,1,Mastercard,ESP,ESP,0,Mobile,macOS,1,0,1,1585,1
sdv-id-Vsazgw,ef3bbcb5-4135-44d3-8108-cc5d9351a5da,1970-01-01,07:29:37,261,clementsmichael@example.org,Health,642.57,1,Visa,ESP,CHN,0,Mobile,Android,0,0,1,12,1
